Year,Day,Hour,Minutes,Status,Activity,Temp,Blocknumber,Latitude,Longitude,Altitude,Speed,Hdop,Num_of_sats,Fix_time,2D/3D
21,120,10,0,2,24,26,27,-32.669186,152.178858,27,0,1.4,5,38,3
21,120,11,0,2,0,29,28,-32.669225,152.178756,4,0,1.1,6,64,3
21,120,12,0,2,0,30,29,-32.669199,152.178654,0,0,1.4,7,38,3
21,120,13,0,2,0,31,30,-32.66932,152.178782,21,0,1.4,6,38,3
21,120,14,0,2,0,33,31,-32.669517,152.178502,2,0,1.4,6,38,3
21,120,15,0,2,0,32,32,-32.669199,152.178782,0,0,1.2,7,38,3
21,120,16,0,2,0,31,33,-32.669244,152.178705,13,0,0.9,9,38,3
21,120,17,0,2,0,31,34,-32.669466,152.179341,6,0,1.2,7,38,3
21,120,18,0,2,0,32,35,-32.669307,152.179367,19,0,1.1,8,38,3
21,120,19,0,2,0,33,36,-32.669364,152.179392,15,0,0.9,8,38,3
21,120,20,0,2,0,33,37,-32.669314,152.179443,14,0,1,9,38,3
21,120,21,0,2,0,35,38,-32.66925,152.179189,0,0,1.3,7,38,3
21,120,22,0,2,41,25,39,-32.668112,152.174738,1,0.1,1.3,6,38,3
21,120,23,0,2,9,25,40,-32.667998,152.174865,0,0,1.3,7,37,3
21,121,0,0,2,36,23,41,-32.678863,152.18102,0,0,1.7,6,38,3
21,121,1,0,2,30,21,42,-32.680224,152.183232,0,0,1.9,5,38,3
21,121,2,0,2,0,29,43,-32.678806,152.180562,14,0,1,7,38,3
21,121,3,0,2,0,32,44,-32.679022,152.179723,8,0,1.3,5,38,3
21,121,4,0,2,0,30,45,-32.679149,152.17985,108,0,1.3,6,38,3
21,121,5,0,2,0,33,46,-32.679022,152.179748,0,0,0.8,9,40,3
21,121,6,0,2,5,30,47,-32.679092,152.17985,2,0,0.8,10,38,3
21,121,7,0,2,0,29,48,-32.679295,152.179468,17,0,1.1,8,38,3
21,121,8,0,2,4,35,49,-32.678863,152.179367,5,0,0.7,11,38,3
21,121,9,0,2,0,31,50,-32.678253,152.181808,0,0,0.9,9,38,3
21,121,10,0,2,0,32,51,-32.67817,152.181961,0,0,0.8,9,38,3
21,121,11,0,2,16,34,52,-32.679346,152.179672,3,0,0.8,10,38,3
21,121,12,0,2,0,35,53,-32.679893,152.180053,0,0,1,9,38,3
21,121,13,0,2,0,35,54,-32.679944,152.180104,4,0,1.4,8,38,3
21,121,14,0,2,0,38,55,-32.679957,152.180104,7,0,1,10,37,3
21,121,15,0,2,0,37,56,-32.68002,152.180155,0,0,0.8,11,38,3
21,121,16,0,2,0,31,57,-32.679995,152.180155,2,0,1,8,38,3
21,121,17,0,2,20,32,58,-32.678577,152.177408,3,0,0.9,9,38,3
21,121,18,0,2,31,27,59,-32.679035,152.179621,10,0,0.9,9,37,3
21,121,19,0,2,0,30,60,-32.679086,152.179824,6,0,0.8,9,38,3
21,121,20,0,2,0,29,61,-32.679181,152.179773,7,0,0.7,12,38,3
21,121,21,0,2,22,25,62,-32.678869,152.180765,7,0,0.9,9,40,3
21,121,22,0,2,3,25,63,-32.679156,152.180943,9,0,0.9,9,39,3
21,121,23,0,2,1,27,64,-32.67913,152.179748,8,0,0.9,8,37,3
21,122,0,0,2,0,31,65,-32.679124,152.179646,0,0,1.3,7,109,3
21,122,1,0,2,1,28,66,-32.679003,152.179901,20,0,1,8,38,3
21,122,2,0,2,0,30,67,-32.678965,152.179697,12,0,1,7,38,3
21,122,3,0,2,0,28,68,-32.679009,152.179824,17,0,1.4,7,38,3
21,122,4,0,2,0,27,69,-32.678971,152.179977,53,0,0.9,9,38,3
21,122,5,0,2,0,30,70,-32.679168,152.179595,0,0,1.2,7,38,3
21,122,6,0,2,0,29,71,-32.679016,152.179901,0,0,0.8,10,38,3
21,122,7,0,2,1,28,72,-32.679098,152.17985,1,0,0.9,9,40,3
21,122,8,0,2,0,28,73,-32.679073,152.17985,26,0,1,6,38,3
21,122,9,0,2,1,31,74,-32.679016,152.179723,15,0,1,9,38,3
21,122,10,0,2,0,31,75,-32.678946,152.179773,27,0,1.1,7,38,3
21,122,11,0,2,0,31,76,-32.678755,152.179824,70,0,1,8,38,3
21,122,12,0,2,0,32,77,-32.678997,152.179672,0,0,1,9,38,3
21,122,13,0,2,0,33,78,-32.679022,152.179672,6,0,0.9,11,38,3
21,122,14,0,2,0,33,79,-32.678997,152.179697,16,0,0.9,10,38,3
21,122,15,0,2,0,33,80,-32.678997,152.179723,0,0,0.9,10,38,3
21,122,16,0,2,0,35,81,-32.679086,152.179621,0,0,0.9,9,38,3
21,122,17,0,2,5,34,82,-32.679149,152.17985,15,0,0.9,9,37,3
21,122,18,0,2,36,25,83,-32.669752,152.171279,0,0.2,0.9,9,38,3
21,122,19,0,2,44,25,84,-32.669345,152.17573,5,0.9,0.8,10,38,3
21,122,20,0,2,5,27,85,-32.667934,152.174891,0,0,0.8,11,38,3
21,122,21,0,2,1,30,86,-32.667845,152.174992,18,0,1.1,8,38,3
21,122,22,0,2,0,30,87,-32.667908,152.174789,11,0,0.9,10,37,3
21,122,23,0,2,79,20,88,-32.67056,152.184758,0,0.3,0.8,10,38,3
21,123,0,0,2,11,23,89,-32.678819,152.180562,4,0,0.8,10,38,3
21,123,1,0,2,24,25,90,-32.678679,152.178476,11,0,1,8,38,3
21,123,2,0,2,0,32,91,-32.678723,152.178604,1,0,0.9,8,38,3
21,123,3,0,2,3,25,92,-32.671272,152.173365,4,0,0.9,8,38,3
21,123,4,0,2,35,22,93,-32.668958,152.179138,8,0,1.1,7,38,3
21,123,5,0,2,0,25,94,-32.678812,152.180689,17,0,0.8,10,38,3
21,123,6,0,2,10,29,95,-32.679264,152.180384,2,0,0.7,12,38,3
21,123,7,0,2,0,32,96,-32.679257,152.180384,7,0,0.8,11,38,3
21,123,8,0,2,0,34,97,-32.67927,152.180358,12,0,0.7,12,38,3
21,123,9,0,2,0,40,98,-32.679906,152.180689,0,0,1,8,38,3
21,123,10,0,2,0,38,99,-32.679938,152.180689,8,0,0.8,10,38,3
21,123,11,0,2,0,36,100,-32.679925,152.180689,6,0,0.9,9,38,3
21,123,12,0,2,0,33,101,-32.680065,152.180765,42,0,1,9,37,3
21,123,13,0,2,0,37,102,-32.67995,152.180689,17,0,0.9,10,38,3
21,123,14,0,2,1,37,103,-32.680007,152.180689,14,0,0.9,10,38,3
21,123,15,0,2,3,36,104,-32.67981,152.180664,7,0,0.8,11,38,3
21,123,16,0,2,0,31,105,-32.679918,152.18074,3,0,0.9,9,38,3
21,123,17,0,2,1,31,106,-32.679938,152.180689,5,0,0.9,9,38,3
21,123,18,0,2,18,27,107,-32.677986,152.177307,0,0,0.8,10,38,3
21,123,19,0,2,4,31,108,-32.678049,152.176289,228,0,0.9,9,38,3
21,123,20,0,2,28,32,109,-32.678704,152.180079,0,0.3,0.7,13,39,3
21,123,21,0,2,27,25,110,-32.667902,152.174814,2,0,0.9,10,38,3
21,123,22,0,2,0,28,111,-32.667921,152.174865,0,0,1,9,38,3
21,123,23,0,2,42,27,112,-32.663604,152.176773,8,0.4,0.9,11,38,3
21,124,0,0,2,60,23,113,-32.678602,152.181045,3,0.1,0.9,9,38,3
21,124,1,0,2,0,27,114,-32.679041,152.179672,0,0,1,8,38,3
21,124,2,0,2,0,33,115,-32.679035,152.179748,1,0,0.9,8,38,3
21,124,3,0,2,0,35,116,-32.679028,152.179875,0,0,1.2,7,70,3
21,124,4,0,2,0,37,117,-32.67906,152.17985,10,0,1.2,7,38,3
21,124,5,0,2,0,37,118,-32.679111,152.179748,0,0,1.3,7,38,3
21,124,6,0,2,4,32,119,-32.678895,152.17929,5,0.1,0.7,11,37,3
21,124,7,0,2,0,30,120,-32.675481,152.171254,11,0,0.8,11,38,3
21,124,8,0,2,0,35,121,-32.675544,152.171203,14,0,0.7,11,38,3
21,124,9,0,2,0,36,122,-32.675487,152.171203,2,0,1.1,8,38,3
21,124,10,0,2,0,38,123,-32.675646,152.171254,0,0,0.9,8,38,3
21,124,11,0,2,1,37,124,-32.675621,152.171203,9,0,0.9,9,38,3
21,124,12,0,2,0,33,125,-32.675748,152.171229,9,0,0.7,12,38,3
21,124,13,0,2,0,33,126,-32.675671,152.171203,2,0,0.9,11,38,3
21,124,14,0,2,4,34,127,-32.675659,152.17133,0,0,1,9,38,3
21,124,15,0,2,0,35,128,-32.675659,152.171254,0,0,1.1,9,38,3
21,124,16,0,2,4,35,129,-32.675646,152.171356,3,0,0.8,11,38,3
21,124,17,0,2,13,25,130,-32.678736,152.180562,15,0,1,9,38,3
21,124,18,0,2,61,24,131,-32.674622,152.174789,0,0.2,0.8,10,38,3
21,124,19,0,2,25,25,132,-32.666605,152.175043,12,0,0.7,11,38,3
21,124,20,0,2,1,27,133,-32.667908,152.174891,1,0,0.7,12,39,3
21,124,21,0,2,25,23,134,-32.678876,152.180562,4,0,0.9,10,38,3
21,124,22,0,2,0,29,135,-32.678901,152.179748,0,0,0.8,10,38,3
21,124,23,0,2,23,26,136,-32.679054,152.179951,22,0,1.2,7,38,3
21,125,0,0,2,0,30,137,-32.679124,152.179748,11,0,1,8,40,3
21,125,1,0,2,8,29,138,-32.679041,152.180486,22,0,1.1,7,38,3
21,125,2,0,2,1,27,139,-32.678819,152.180613,19,0,0.9,8,40,3
21,125,3,0,2,0,25,140,-32.678863,152.180714,19,0,0.9,9,38,3
21,125,4,0,2,3,27,141,-32.679066,152.180079,29,0,0.7,11,38,3
21,125,5,0,2,73,21,142,-32.680637,152.159759,1,0.1,0.8,10,39,3
21,125,6,0,2,28,20,143,-32.677255,152.153834,0,0.1,0.7,12,38,3
21,125,7,0,2,0,30,144,-32.677598,152.1548,10,0,0.8,12,38,3
21,125,8,0,2,1,33,145,-32.677649,152.154774,0,0,0.7,12,38,3
21,125,9,0,2,37,26,146,-32.680472,152.158182,0,0,1.1,8,38,3
21,125,10,0,2,0,25,147,-32.675646,152.171229,5,0,0.8,9,38,3
21,125,11,0,2,0,32,148,-32.675665,152.171229,0,0,0.8,10,38,3
21,125,12,0,2,0,34,149,-32.675735,152.171432,21,0,0.9,10,38,3
21,125,13,0,2,0,36,150,-32.675729,152.171407,8,0,1,9,38,3
21,125,14,0,2,0,36,151,-32.675735,152.17133,3,0,1,8,38,3
21,125,15,0,2,0,35,152,-32.675608,152.171432,0,0,0.9,10,38,3
21,125,16,0,2,6,34,153,-32.675678,152.171229,0,0,0.9,10,38,3
21,125,17,0,2,59,25,154,-32.67735,152.175272,1,0.3,0.9,9,38,3
21,125,18,0,2,35,23,155,-32.672194,152.183359,8,0.1,0.8,10,38,3
21,125,19,0,2,58,23,156,-32.67063,152.182825,17,0,0.7,12,38,3
21,125,20,0,2,15,24,157,-32.67906,152.179773,1,0,0.7,12,38,3
21,125,21,0,2,0,34,158,-32.678946,152.179824,15,0,1.1,8,38,3
21,125,22,0,2,0,34,159,-32.679238,152.179367,0,0,1.5,8,38,3
21,125,23,0,2,0,33,160,-32.679175,152.17985,0,0,0.8,9,41,2
21,126,0,0,2,65,27,161,-32.685119,152.18608,0,0.5,1.1,8,39,3
21,126,1,0,2,2,28,162,-32.696175,152.192642,13,0,1.4,6,38,3
21,126,2,0,2,6,31,163,-32.696207,152.192743,47,0,1,7,38,3
21,126,3,0,2,0,36,164,-32.696144,152.192667,34,0,1,8,40,3
21,126,4,0,2,0,36,165,-32.696137,152.192616,27,0,1.1,9,39,3
21,126,5,0,2,0,34,166,-32.696252,152.192743,17,0,1.1,8,38,3
21,126,6,0,2,0,35,167,-32.696309,152.192743,35,0,1,8,38,3
21,126,7,0,2,0,37,168,-32.696353,152.192693,22,0,0.9,9,38,3
21,126,8,0,2,0,35,169,-32.696182,152.192616,63,0,0.9,8,38,3
21,126,9,0,2,68,26,170,-32.688864,152.185902,3,0.1,1.1,8,38,3
21,126,10,0,2,3,26,171,-32.679607,152.180435,10,0,0.7,11,38,3
21,126,11,0,2,0,30,172,-32.679918,152.181045,16,0,1.1,7,38,3
21,126,12,0,2,0,35,173,-32.679944,152.181045,6,0,1.2,8,38,3
21,126,13,0,2,0,33,174,-32.679944,152.181045,28,0,1,9,38,3
21,126,14,0,2,1,34,175,-32.680027,152.181147,9,0,0.9,9,38,3
21,126,15,0,2,1,36,176,-32.680001,152.181045,7,0,1.2,8,38,3
21,126,16,0,2,0,29,177,-32.678176,152.176366,9,0,1,9,38,3
21,126,17,0,2,2,33,178,-32.678297,152.176467,0,0,1,7,38,3
21,126,18,0,2,22,26,179,-32.667934,152.174814,21,0,0.9,9,38,3
21,126,19,0,2,2,28,180,-32.66794,152.174865,0,0,0.7,11,38,3
21,126,20,0,2,40,26,181,-32.66794,152.174891,0,0,0.7,12,38,3
21,126,21,0,2,34,28,182,-32.665448,152.175603,4,0.3,0.9,10,38,3
21,126,22,0,2,75,25,183,-32.672766,152.183308,4,0,0.8,10,38,3
21,126,23,0,2,0,26,184,-32.678914,152.179951,21,0,0.7,11,38,3
21,127,0,0,2,0,30,185,-32.679105,152.179595,0,0,1,8,40,3
21,127,1,0,2,2,30,186,-32.678634,152.18018,73,0,1.1,8,41,3
21,127,2,0,2,0,33,187,-32.679003,152.180002,26,0,0.9,8,53,3
21,127,3,0,2,1,30,188,-32.679003,152.179773,15,0,0.9,8,84,3
21,127,4,0,2,0,33,189,-32.678806,152.180206,64,0,1.4,7,38,3
21,127,5,0,2,16,30,190,-32.679124,152.179697,0,0,1.4,7,39,3
21,127,6,0,2,7,32,191,-32.678977,152.180002,2,0,0.8,11,38,3
21,127,7,0,2,25,29,192,-32.679035,152.177281,14,0,0.9,9,38,3
21,127,8,0,2,12,27,193,-32.684789,152.184071,8,0,0.8,11,38,3
21,127,9,0,2,0,32,194,-32.684706,152.184071,7,0,1.3,6,38,3
21,127,10,0,2,0,30,195,-32.684693,152.184071,2,0,0.8,9,38,3
21,127,11,0,2,0,36,196,-32.684719,152.18397,0,0,0.9,9,38,3
21,127,12,0,2,0,34,197,-32.684859,152.184097,1,0,1.1,9,38,3
21,127,13,0,2,1,39,198,-32.684776,152.184122,8,0,1.3,7,38,3
21,127,14,0,2,0,34,199,-32.684852,152.184071,6,0,1.2,7,38,3
21,127,15,0,2,0,35,200,-32.684808,152.18397,0,0,1,8,38,3
21,127,16,0,2,57,30,201,-32.679626,152.179926,6,0.1,0.9,9,38,3
21,127,17,0,2,0,33,202,-32.678278,152.176442,1,0,0.8,10,38,3
21,127,18,0,2,69,27,203,-32.669295,152.174967,10,0.3,0.8,10,38,3
21,127,19,0,2,0,27,204,-32.667934,152.174942,1,0,0.7,12,38,3
21,127,20,0,2,1,25,205,-32.66794,152.174891,0,0,0.7,13,38,3
21,127,21,0,2,18,27,206,-32.666701,152.174814,5,0,0.9,10,38,3
21,127,22,0,2,0,28,207,-32.669339,152.178324,6,0,1,9,38,3
21,127,23,0,2,0,32,208,-32.669345,152.178375,1,0,0.9,9,38,3
21,128,0,0,2,0,33,209,-32.669205,152.178324,11,0,1,8,38,3
21,128,1,0,2,0,34,210,-32.66932,152.178324,39,0,1.3,7,38,3
21,128,2,0,2,0,35,211,-32.669301,152.178324,6,0,0.9,8,58,3
21,128,3,0,2,0,34,212,-32.669511,152.178426,53,0,1,8,39,3
21,128,4,0,2,0,36,213,-32.669288,152.178349,0,0,1.3,7,38,3
21,128,5,0,2,0,33,214,-32.669403,152.178476,0,0,1,8,56,3
21,128,6,0,2,0,35,215,-32.669345,152.178349,0,0,0.8,9,40,3
21,128,7,0,2,0,33,216,-32.669288,152.178375,0,0,0.8,9,38,3
21,128,8,0,2,0,32,217,-32.669415,152.178604,8,0,0.8,10,38,3
21,128,9,0,2,0,32,218,-32.669498,152.178833,4,0,1.1,8,38,3
21,128,10,0,2,0,31,219,-32.669517,152.178909,11,0,0.8,10,38,3
21,128,11,0,2,0,34,220,-32.669523,152.178756,9,0,0.8,10,38,3
21,128,12,0,2,0,34,221,-32.669574,152.178833,30,0,1.1,9,38,3
21,128,13,0,2,0,34,222,-32.669619,152.179494,21,0,1,9,38,3
21,128,14,0,2,3,35,223,-32.669708,152.179494,11,0,1.1,8,38,3
21,128,15,0,2,0,36,224,-32.669765,152.17957,0,0,0.9,9,38,3
21,128,16,0,2,0,33,225,-32.669752,152.179545,3,0,1,9,38,3
21,128,17,0,2,10,29,226,-32.666885,152.174407,0,0.2,0.9,9,38,3
21,128,18,0,2,0,26,227,-32.675977,152.182978,3,0,0.8,10,38,3
21,128,19,0,2,0,28,228,-32.678997,152.179697,70,0,0.8,9,40,3
21,128,20,0,2,18,29,229,-32.678526,152.180282,13,0.1,0.6,14,38,3
21,128,21,0,2,5,29,230,-32.678329,152.181655,15,0,0.9,10,39,3
21,128,22,0,2,3,26,231,-32.680065,152.181274,18,0,0.8,10,39,3
21,128,23,0,2,0,31,232,-32.680039,152.181376,8,0,0.8,10,38,3
21,129,0,0,2,0,30,233,-32.679079,152.179697,0,0,1,8,38,3
21,129,1,0,2,0,33,234,-32.678895,152.18018,24,0,0.8,9,41,3
21,129,2,0,2,53,25,235,-32.677115,152.167465,1,0,0.9,8,39,3
21,129,3,0,2,35,24,236,-32.680618,152.159784,0,0,1,8,40,3
21,129,4,0,2,0,29,237,-32.680611,152.159886,0,0,1.3,7,38,3
21,129,5,0,2,38,25,238,-32.677178,152.167439,0,0,1,9,38,3
21,129,6,0,2,0,26,239,-32.6766,152.16838,23,0,0.9,9,38,3
21,129,7,0,2,0,25,240,-32.676644,152.16838,2,0,1,8,38,3
21,129,8,0,2,1,27,241,-32.676422,152.168457,78,0,0.8,10,38,3
21,129,9,0,2,0,29,242,-32.676657,152.168431,0,0,1.1,8,38,3
21,129,10,0,2,0,30,243,-32.676606,152.168406,0,0,1.2,8,38,3
21,129,11,0,2,0,30,244,-32.676523,152.168406,8,0,1,8,38,3
21,129,12,0,2,0,28,245,-32.676631,152.168431,7,0,1.1,9,38,3
21,129,13,0,2,0,32,246,-32.676619,152.168507,0,0,1.3,8,38,3
21,129,14,0,2,2,33,247,-32.676574,152.168406,2,0,0.9,9,38,3
21,129,15,0,2,1,36,248,-32.6766,152.16838,0,0,1.2,7,38,3
21,129,16,0,2,0,35,249,-32.676689,152.16838,0,0,0.9,9,38,3
21,129,17,0,2,1,31,250,-32.676562,152.168329,0,0,0.8,10,38,3
21,129,18,0,2,43,25,251,-32.674095,152.171432,0,0,0.8,10,38,3
21,129,19,0,2,29,24,252,-32.678494,152.180918,23,0.3,0.7,12,38,3
21,129,20,0,2,67,23,253,-32.667972,152.174942,0,0,0.8,11,38,3
21,129,21,0,2,47,22,254,-32.671583,152.175018,0,0,0.9,10,39,3
21,129,22,0,2,0,25,255,-32.676727,152.168279,0,0,0.9,9,38,3
21,129,23,0,2,1,26,256,-32.676593,152.168355,18,0,0.9,8,38,3
21,130,0,0,2,0,29,257,-32.676619,152.168279,0,0,1.1,8,38,3
21,130,1,0,2,0,30,258,-32.6766,152.168329,0,0,0.9,8,39,3
21,130,2,0,2,0,25,259,-32.676612,152.168355,7,0,0.9,8,38,3
21,130,3,0,2,3,25,260,-32.676695,152.168406,0,0,1.1,7,40,3
21,130,4,0,2,1,28,261,-32.676625,152.168329,0,0,1.1,8,38,3
21,130,5,0,2,1,29,262,-32.676689,152.168304,1,0,0.9,10,38,3
21,130,6,0,2,0,30,263,-32.676676,152.168355,0,0,1.1,9,38,3
21,130,7,0,2,1,32,264,-32.676682,152.168304,0,0,0.8,10,38,3
21,130,8,0,2,0,32,265,-32.676511,152.168406,19,0,0.9,9,38,3
21,130,9,0,2,0,40,266,-32.676581,152.16838,3,0,1.1,7,38,3
21,130,10,0,2,0,32,267,-32.676562,152.168431,11,0,0.8,9,38,3
21,130,11,0,2,0,39,268,-32.676574,152.168406,68,0,1,8,38,3
21,130,12,0,2,0,33,269,-32.676549,152.168431,0,0,1.4,8,38,3
21,130,13,0,2,0,36,270,-32.676587,152.168355,0,0,1.1,8,38,3
21,130,14,0,2,0,36,271,-32.6766,152.168457,0,0,1,9,38,3
21,130,15,0,2,0,32,272,-32.676562,152.168431,0,0,0.9,9,38,3
21,130,16,0,2,0,35,273,-32.676542,152.168457,0,0,1.1,8,38,3
21,130,17,0,2,38,28,274,-32.679111,152.179901,0,0.1,0.8,10,38,3
21,130,18,0,2,14,25,275,-32.678532,152.179392,1,0,0.8,10,38,3
21,130,19,0,2,0,25,276,-32.676002,152.183029,8,0,0.7,12,38,3
21,130,20,0,2,53,23,277,-32.678908,152.180053,11,0,0.8,11,38,3
21,130,21,0,2,0,29,278,-32.67962,152.179977,0,0,1,9,38,3
21,130,22,0,2,62,23,279,-32.694853,152.189692,6,0.1,0.7,11,38,3
21,130,23,0,2,42,21,280,-32.678825,152.179901,5,0,0.7,11,38,3
21,131,0,0,2,0,27,281,-32.679594,152.180104,15,0,1,8,38,3
21,131,1,0,2,0,31,282,-32.679639,152.179951,6,0,1,7,38,3
21,131,2,0,2,0,35,283,-32.679531,152.180079,19,0,0.9,8,38,3
21,131,3,0,2,0,29,284,-32.679664,152.180053,4,0,1,8,38,3
21,131,4,0,2,0,31,285,-32.679613,152.180053,4,0,0.9,9,48,3
21,131,5,0,2,1,34,286,-32.679645,152.180053,6,0,0.9,9,38,3
21,131,6,0,2,0,29,287,-32.679594,152.180079,11,0,0.9,10,38,3
21,131,7,0,2,19,23,288,-32.684712,152.183944,5,0,0.7,11,38,3
21,131,8,0,2,0,30,289,-32.679601,152.179977,0,0,0.9,9,40,3
21,131,9,0,2,3,30,290,-32.679982,152.180155,2,0,1.2,7,38,3
21,131,10,0,2,2,30,291,-32.679982,152.181045,4,0,0.8,9,38,3
21,131,11,0,2,0,32,292,-32.679982,152.18107,27,0,1,8,38,3
21,131,12,0,2,0,33,293,-32.679976,152.18102,21,0,1.4,7,38,3
21,131,13,0,2,0,33,294,-32.679976,152.181096,10,0,1.5,7,38,3
21,131,14,0,2,1,33,295,-32.680001,152.181121,8,0,0.9,9,38,3
21,131,15,0,2,0,32,296,-32.679976,152.181121,0,0,1.4,7,38,3
21,131,16,0,2,0,33,297,-32.680096,152.18102,0,0,1,9,38,3
21,131,17,0,2,14,26,298,-32.678494,152.179468,3,0,0.8,10,38,3
21,131,18,0,2,0,25,299,-32.678469,152.179443,8,0,0.8,10,38,3
21,131,19,0,2,1,24,300,-32.678424,152.179545,26,0,0.9,9,38,3
21,131,20,0,2,50,22,301,-32.664545,152.176111,0,0.1,0.8,11,38,3
21,131,21,0,2,49,21,302,-32.673885,152.183436,1,0,0.8,11,38,3
21,131,22,0,2,43,22,303,-32.679136,152.179824,0,0,0.9,8,40,3
21,131,23,0,2,0,28,304,-32.679086,152.179621,0,0,0.8,10,46,3
21,132,0,0,2,0,31,305,-32.679124,152.179824,0,0,1.1,7,38,3
21,132,1,0,2,0,30,306,-32.679168,152.179672,0,0,1.6,4,62,3
21,132,2,0,1,0,32,307,0,0,0,0,0,0,120,0
21,132,3,0,2,0,32,308,-32.679003,152.179901,0,0,1.4,5,61,3
21,132,4,0,2,0,33,309,-32.679156,152.17985,0,0,1.1,7,48,3
21,132,5,0,2,0,32,310,-32.679003,152.179773,21,0,1.3,8,38,3
21,132,6,0,2,76,23,311,-32.696888,152.190709,5,0.1,0.9,9,38,3
21,132,7,0,2,0,30,312,-32.698312,152.193659,52,0,0.9,9,38,3
21,132,8,0,2,0,34,313,-32.698394,152.19343,0,0,1.2,7,38,3
21,132,9,0,2,9,33,314,-32.698356,152.193634,40,0.1,1.2,7,38,3
21,132,10,0,2,1,31,315,-32.699342,152.193888,43,0,1.1,7,38,3
21,132,11,0,2,1,34,316,-32.699342,152.193837,57,0,1,9,38,3
21,132,12,0,2,0,36,317,-32.699323,152.19371,71,0,1.1,9,38,3
21,132,13,0,2,0,37,318,-32.699342,152.19371,36,0,1.2,7,38,3
21,132,14,0,2,0,34,319,-32.699284,152.193812,51,0,1,9,38,3
21,132,15,0,2,3,35,320,-32.699303,152.193812,19,0,1.2,7,38,3
21,132,16,0,2,1,34,321,-32.699291,152.193837,54,0,1.1,8,38,3
21,132,17,0,2,66,27,322,-32.685005,152.184148,0,0.2,0.9,9,38,3
21,132,18,0,2,75,25,323,-32.670388,152.171229,0,0.4,0.8,10,38,3
21,132,19,0,2,0,30,324,-32.669377,152.179341,0,0,1,8,38,3
21,132,20,0,2,64,25,325,-32.676778,152.181503,0,0.1,0.8,11,38,3
21,132,21,0,2,70,24,326,-32.668252,152.177383,41,0,0.8,11,38,3
21,132,22,0,2,51,24,327,-32.674107,152.183156,0,0.2,1.1,8,40,3
21,132,23,0,2,0,25,328,-32.67906,152.179748,0,0,0.8,11,38,3
21,133,0,0,2,0,31,329,-32.679124,152.179417,0,0,1.3,7,38,3
21,133,1,0,2,0,33,330,-32.678997,152.179951,18,0,0.9,8,70,3
21,133,2,0,2,0,32,331,-32.67913,152.179875,0,0,1,6,46,3
21,133,3,0,2,0,36,332,-32.678876,152.179977,68,0,1.1,7,39,3
21,133,4,0,2,0,37,333,-32.679219,152.179672,0,0,1.1,9,38,3
21,133,5,0,2,0,37,334,-32.679295,152.179545,0,0,0.9,9,95,3
21,133,6,0,2,32,23,335,-32.671329,152.171279,44,0,1.1,9,38,3
21,133,7,0,2,19,23,336,-32.664005,152.176849,2,0,0.8,10,40,3
21,133,8,0,2,42,23,337,-32.667057,152.185902,28,0,1,8,39,2
21,133,9,0,2,0,31,338,-32.666631,152.185953,4,0,1.1,8,40,3
21,133,10,0,2,0,32,339,-32.66534,152.185852,12,0,0.9,8,38,3
21,133,11,0,2,0,34,340,-32.66534,152.185801,18,0,1,8,38,3
21,133,12,0,2,0,33,341,-32.665404,152.185852,16,0,1.3,8,38,3
21,133,13,0,2,0,33,342,-32.665372,152.185801,1,0,1,8,38,3
21,133,14,0,2,0,37,343,-32.665372,152.185801,4,0,1,8,38,3
21,133,13,0,2,0,33,342,-32.665372,152.185801,1,0,1,8,38,3
21,133,14,0,2,0,37,343,-32.665372,152.185801,4,0,1,8,38,3
21,133,15,0,2,0,34,344,-32.665359,152.185801,8,0,1.2,7,38,3
21,133,16,0,2,0,33,345,-32.665359,152.185801,0,0,0.9,10,38,3
21,133,17,0,2,6,32,346,-32.665353,152.185699,0,0,1.1,8,37,3
21,133,18,0,2,26,25,347,-32.679054,152.180028,6,0,0.8,10,37,3
21,133,19,0,2,35,26,348,-32.677064,152.181452,17,0.3,0.7,12,38,3
21,133,20,0,2,27,22,349,-32.671291,152.182876,0,0,0.9,10,38,3
21,133,21,0,2,5,23,350,-32.667998,152.174891,9,0,1.2,8,38,3
21,133,22,0,2,67,23,351,-32.672861,152.183054,7,0.2,0.7,11,38,3
21,133,23,0,2,0,24,352,-32.684725,152.184097,0,0,0.8,10,37,3
21,134,0,0,2,0,28,353,-32.684725,152.184071,9,0,1.1,8,38,3
21,134,1,0,2,60,25,354,-32.69011,152.187937,8,0.3,0.9,8,38,3
21,134,2,0,2,32,23,355,-32.691452,152.188776,20,0,0.8,9,38,3
21,134,3,0,2,0,29,356,-32.680459,152.183512,2,0,1,8,37,3
21,134,4,0,2,0,34,357,-32.680637,152.183334,0,0,0.9,9,38,3
21,134,5,0,2,51,22,358,-32.678081,152.166117,7,0.4,0.8,11,38,3
21,134,6,0,2,37,20,359,-32.674196,152.174001,8,0.4,1.1,10,38,3
21,134,7,0,2,22,22,360,-32.667661,152.172907,3,0,0.7,11,58,3
21,134,8,0,2,10,22,361,-32.667635,152.173085,0,0,1.4,6,39,3
21,134,9,0,2,0,28,362,-32.6674,152.171686,14,0,0.9,9,39,3
21,134,10,0,2,0,27,363,-32.667413,152.171686,13,0,0.9,9,38,3
21,134,11,0,2,0,28,364,-32.667381,152.171686,21,0,1.1,7,38,3
